job_id
C=Cc1ccccc1_C=Cc1cccc(C)c1_C=C(F)_water_20_280
C=C(C(=O)O)_C=Cc1cccc(C)c1_C=C(F)_acetone_25_348
CC=C_C=C(C(=O)OCC)_C=C(C(=O)O)_phenol_15_280
C=Cc1ccccc1_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_methanol_15_348
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_CC=CCBr_dodecane_20_348
C=CCC_CC=CCBr_C=Cc1cccc(C)c1_n-propyl_alcohol_15_298
C=C(C(=O)OCC)_C=C(CN)_C=C(CO)_chloroform_20_280
C=C(C(=O)OCCO)_C=C_C=C(Br)_water_20_280
CC=C_C=C(CN)_C=C(C(=O)O)_toluene_25_298
C=Cc1ccccc1_C=CCC_C=C(C(=O)NCC)_n-butyl_alcohol_15_348
C=C(C(=O)O)_C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_n-hexane_15_298
CC=CCBr_C=Cc1cccc(C)c1_C=C(F)_water_15_348
CC=C_CC=CCBr_C=C(C(=O)NCC)_aniline_20_298
C=C(CN)_C=C(C(=O)O)_n-heptane_15_298
CC=C_C=C(C(=O)OCC)_CC=CC_ethanol_20_348
CC=C_C=C(C(=O)OCC)_C=CCl_glycerol_15_298
C=C(C(=O)OCC)_C=C_C=C(F)_ethyl_ether_20_280
CC=CC_C=C(C=O)_C=CCl_n-octane_15_280
C=C(CN)_C=C(C(=O)OCCO)_C=C(C=O)_phenol_15_348
C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_C=C(C=O)_ethyl_ether_25_280
C=Cc1ccccc1_C=C(C(=O)O)_C=Cc1cccc(C)c1_acetone_20_348
C=C_C=CCC_C=C(CO)_phenol_25_348
C=C(C(=O)O)_C=C(C(=O)N(C)C)_n-octane_20_298
C=C(C(=O)O)_CC=CC_C=Cc1cccc(C)c1_glycerol_15_298
C=C(C(=O)O)_C=C(C(=O)NCC)_C=C(CO)_chloroform_20_298
C=C(C(=O)O)_C=C(C=O)_dodecane_15_280
CC=CC_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_acetic_acid_15_280
CC=CCBr_aniline_25_298
C=C(CN)_C=C(C(=O)NCC)_C=C(CO)_acetone_20_280
CC=C_C=C(CO)_C=CCl_glycerol_15_280
C=C(C(=O)N(C)C)_C=C(CO)_C=C(F)_chloroform_20_298
CC=C_C=Cc1ccccc1_C=C_benzene_25_348
C=Cc1ccccc1_acetic_acid_20_348
CC=C_C=C(C=O)_toluene_20_348
C=Cc1ccccc1_C=C_C=C(Br)_dodecane_20_348
CC=C_C=C(C(=O)O)_C=CCC_toluene_15_280
CC=C_C=C(CN)_C=C(C(=O)OCCO)_dodecane_25_298
C=C(C(=O)O)_CC=CCBr_C=Cc1cccc(C)c1_ethanol_15_298
C=C_C=C(CO)_C=C(F)_carbon_disulfide_20_298
C=C(CN)_CC=CCBr_C=CCl_carbon_tetrachloride_15_298
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_dodecane_15_348
C=C(C(=O)O)_C=C(C=O)_C=C(F)_aniline_20_348
C=C(C(=O)OCC)_C=C(C(=O)O)_C=C(Br)_toluene_20_280
C=CCC_CC=CCBr_C=C(C=O)_chloroform_20_298
CC=CC_C=Cc1cccc(C)c1_acetone_20_348
C=CCC_C=C(F)_C=CCl_glycerol_15_298
C=C(C(=O)O)_C=C(C(=O)N(C)C)_C=CCl_acetic_acid_20_280
C=C(C(=O)O)_C=C(C(=O)N(C)C)_C=C(C=O)_aniline_20_298
C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_C=C(F)_carbon_disulfide_20_280
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_C=C(Br)_chloroform_20_348
CC=C_C=C(C(=O)OCCO)_C=C(F)_acetic_acid_15_348
C=Cc1ccccc1_C=C(C(=O)O)_acetic_acid_25_280
CC=C_C=C(C(=O)OCC)_C=CCC_dodecane_25_280
C=CCC_C=C(C=O)_C=C(CO)_dodecane_25_348
CC=CCBr_C=C(F)_phenol_20_348
C=C(C(=O)OCC)_C=C(CN)_C=C(Br)_methanol_20_348
C=C(CN)_C=C(CO)_C=C(F)_n-octane_15_298
C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_chloroform_25_298
C=C(C(=O)O)_C=CCC_C=C(C=O)_benzene_25_348
C=C(CN)_C=C(C(=O)OCCO)_C=CCl_acetone_15_348
C=C(C(=O)O)_C=C_C=Cc1cccc(C)c1_ethanol_25_280
C=C(C(=O)N(C)C)_C=CCC_C=C(C=O)_benzene_15_298
CC=C_C=C(C=O)_C=C(Br)_n-butyl_alcohol_25_348
C=C(CN)_C=C(CO)_C=C(Br)_n-octane_25_348
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=C_ethyl_ether_20_280
C=C(C(=O)O)_C=C(CO)_C=CCl_ethyl_ether_15_280
C=C(C(=O)O)_C=C_CC=CC_acetic_acid_20_280
C=Cc1ccccc1_C=C_C=CCC_chloroform_25_298
C=C(CN)_C=C(C(=O)OCCO)_C=C(Br)_water_25_298
CC=CC_C=C(F)_C=CCl_n-octane_25_298
C=Cc1ccccc1_C=Cc1cccc(C)c1_C=C(F)_n-butyl_alcohol_15_298
C=Cc1ccccc1_C=C(CN)_C=C(C(=O)O)_chloroform_15_348
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=CCl_phenol_15_348
CC=CC_C=C(CO)_C=C(F)_phenol_25_298
C=Cc1cccc(C)c1_C=C(CO)_C=C(Br)_water_15_280
C=C(CN)_C=C(C(=O)N(C)C)_C=C(F)_n-butyl_alcohol_15_348
C=C(C(=O)OCC)_C=C(F)_C=CCl_benzene_15_298
C=C(CN)_C=C(Br)_C=CCl_aniline_25_280
CC=CCBr_C=C(C(=O)NCC)_C=C(C=O)_n-octane_15_280
C=C(CN)_C=C(C(=O)NCC)_C=C(Br)_n-hexane_20_348
C=C(C(=O)O)_C=Cc1cccc(C)c1_C=C(Br)_acetone_25_348
C=Cc1ccccc1_C=C(CN)_C=C(C(=O)O)_carbon_disulfide_15_348
C=C(C(=O)OCC)_C=C(CN)_C=C(CO)_water_15_348
CC=CC_CC=CCBr_C=CCl_aniline_15_280
CC=CC_C=Cc1cccc(C)c1_C=C(Br)_benzene_20_280
C=C(C(=O)N(C)C)_CC=CCBr_C=C(CO)_ethanol_20_280
C=C(C(=O)OCCO)_CC=CCBr_C=C(C(=O)NCC)_acetone_20_280
C=C(C(=O)O)_C=C(C(=O)OCCO)_C=C(Br)_n-propyl_alcohol_20_280
C=C(C(=O)N(C)C)_CC=CCBr_C=C(Br)_methanol_15_298
CC=CCBr_C=C(CO)_C=C(F)_m-xylene_20_348
CC=C_CC=CC_C=C(C(=O)NCC)_n-hexane_15_298
C=C(C(=O)OCC)_C=C(CN)_CC=CC_dodecane_25_280
C=C(C(=O)O)_C=C(C(=O)OCCO)_C=C(CO)_phenol_15_348
C=C(C(=O)O)_C=CCC_C=C(C=O)_m-xylene_15_348
C=C(C(=O)O)_C=C(C=O)_C=C(CO)_toluene_15_348
C=C(C(=O)OCC)_C=Cc1cccc(C)c1_C=CCl_ethanol_20_348
C=C(C(=O)O)_C=C(C(=O)N(C)C)_C=C(CO)_glycerol_15_298
C=C(C(=O)OCCO)_CC=CCBr_C=C(C=O)_m-xylene_20_298
C=Cc1ccccc1_C=C(CN)_C=C(C(=O)NCC)_chloroform_25_280
CC=CCBr_C=C(C(=O)NCC)_C=CCl_ethyl_ether_15_298
C=C(CN)_C=CCC_C=C(F)_glycerol_15_280
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_C=CCC_chloroform_25_280
C=Cc1cccc(C)c1_C=C(C(=O)NCC)_C=C(Br)_benzene_20_280
C=Cc1ccccc1_C=C(C(=O)N(C)C)_acetic_acid_25_298
CC=C_C=C(C(=O)OCC)_water_25_280
C=C(C(=O)OCC)_C=C(C(=O)O)_C=C(CO)_glycerol_15_348
CC=C_C=C(C(=O)O)_C=CCC_ethanol_20_298
C=C(CN)_C=C_C=Cc1cccc(C)c1_ethanol_15_298
C=CCC_C=Cc1cccc(C)c1_C=C(C=O)_n-hexane_20_348
C=Cc1ccccc1_CC=CC_C=CCl_n-butyl_alcohol_25_280
C=C(C(=O)N(C)C)_C=C_CC=CCBr_n-heptane_25_298
C=C(C(=O)NCC)_C=C(C=O)_C=C(Br)_n-hexane_15_348
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_CC=CC_acetic_acid_25_280
C=Cc1ccccc1_C=C(Br)_C=C(F)_phenol_20_280
C=C_C=Cc1cccc(C)c1_C=C(C=O)_n-heptane_15_348
C=C(CN)_C=C(C(=O)O)_C=C(C(=O)N(C)C)_acetone_25_298
C=Cc1ccccc1_C=CCC_C=C(C(=O)NCC)_n-heptane_20_348
C=Cc1cccc(C)c1_C=C(CO)_C=C(Br)_glycerol_15_280
CC=C_C=C(C(=O)O)_CC=CC_glycerol_20_280
C=C(C(=O)O)_C=C_C=C(C(=O)NCC)_carbon_disulfide_25_298
C=C(C(=O)O)_C=C(F)_C=CCl_toluene_15_280
C=C(C(=O)O)_C=CCC_CC=CCBr_water_15_298
CC=CCBr_C=CCl_chloroform_15_280
C=C(C(=O)OCC)_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_water_20_280
C=CCC_acetic_acid_25_280
C=C(Br)_C=C(F)_C=CCl_n-heptane_20_298
CC=C_C=C(C(=O)N(C)C)_C=C(C=O)_ethanol_25_280
C=CCC_C=C(F)_n-heptane_20_348
C=C_C=C(C=O)_C=C(F)_dodecane_15_280
C=C(C(=O)OCC)_CC=CC_C=C(C=O)_dodecane_15_280
C=Cc1cccc(C)c1_C=C(C=O)_C=C(F)_n-heptane_20_280
C=C(C(=O)O)_C=C_C=CCC_carbon_disulfide_20_280
CC=C_C=C(C(=O)OCC)_C=C_carbon_tetrachloride_15_348
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_C=C(CO)_n-octane_20_348
C=C(CN)_C=C(C=O)_C=C(F)_n-propyl_alcohol_20_280
C=C_C=CCC_CC=CC_water_20_280
CC=C_C=C(C(=O)OCCO)_C=C(Br)_n-heptane_25_348
CC=CCBr_C=C(F)_ethanol_25_280
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=C(CO)_aniline_15_298
C=C_C=Cc1cccc(C)c1_C=C(CO)_acetic_acid_25_280
C=C(C(=O)NCC)_C=C(C=O)_C=C(CO)_carbon_tetrachloride_20_298
C=Cc1ccccc1_CC=CC_C=C(Br)_chloroform_20_280
CC=CC_C=C(C=O)_C=CCl_n-butyl_alcohol_15_298
C=Cc1ccccc1_C=CCC_C=C(F)_n-hexane_15_348
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=CCC_carbon_disulfide_15_348
CC=C_C=Cc1cccc(C)c1_C=C(C=O)_n-octane_25_280
C=C(C(=O)OCCO)_C=CCC_C=C(F)_acetic_acid_25_298
C=Cc1cccc(C)c1_C=C(C(=O)NCC)_C=CCl_ethanol_15_298
C=Cc1cccc(C)c1_C=C(C(=O)NCC)_C=C(F)_methanol_15_348
C=C(C(=O)OCC)_C=C(CN)_C=C(C(=O)OCCO)_n-propyl_alcohol_25_348
CC=CCBr_C=Cc1cccc(C)c1_C=C(C=O)_acetic_acid_20_298
C=C(C(=O)N(C)C)_C=C(CO)_C=C(F)_ethanol_20_348
C=C(C(=O)O)_CC=CCBr_C=C(C=O)_carbon_disulfide_20_280
C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C=C(C(=O)NCC)_phenol_15_298
C=C(CN)_C=C_C=CCl_dodecane_25_280
C=CCC_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_carbon_disulfide_20_348
C=C_C=C(C(=O)NCC)_n-propyl_alcohol_15_280
C=C(C(=O)N(C)C)_C=C_C=C(F)_dodecane_25_348
CC=C_C=Cc1ccccc1_C=C(C(=O)OCCO)_acetone_20_298
C=C(C(=O)OCCO)_CC=CC_C=C(C=O)_toluene_15_280
C=Cc1ccccc1_C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_n-octane_15_348
C=C(C(=O)O)_C=C_C=C(F)_acetone_20_280
C=C(C(=O)O)_C=CCC_C=C(CO)_n-propyl_alcohol_20_348
CC=C_CC=CC_C=C(Br)_carbon_tetrachloride_20_280
C=Cc1ccccc1_C=CCC_C=CCl_aniline_20_298
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_acetone_25_280
C=C(C(=O)N(C)C)_C=C(C=O)_C=C(Br)_ethyl_ether_20_280
C=CCC_C=C(C=O)_C=C(F)_methanol_25_298
C=C(C(=O)O)_C=C(C(=O)OCCO)_CC=CCBr_acetic_acid_25_348
CC=C_C=C_C=C(C=O)_methanol_15_280
C=Cc1ccccc1_C=C_C=C(F)_n-propyl_alcohol_15_280
CC=C_C=C(C(=O)OCCO)_CC=CCBr_n-heptane_25_348
C=C(C(=O)NCC)_C=C(C=O)_C=C(F)_n-propyl_alcohol_15_280
C=C(C(=O)NCC)_C=C(CO)_C=CCl_n-octane_15_348
CC=C_C=C(C(=O)N(C)C)_CC=CC_n-hexane_20_280
C=C(CN)_CC=CCBr_C=C(CO)_dodecane_15_280
C=C(C(=O)N(C)C)_C=CCC_C=C(F)_ethyl_ether_25_348
C=C(C(=O)O)_CC=CC_CC=CCBr_glycerol_25_280
C=C(CN)_C=C(C(=O)NCC)_C=C(Br)_benzene_20_298
CC=C_CC=CCBr_C=C(CO)_chloroform_25_280
C=Cc1ccccc1_C=C(CO)_benzene_15_280
C=C_C=CCC_n-octane_25_280
CC=C_C=Cc1ccccc1_C=C(C(=O)N(C)C)_n-hexane_20_298
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_CC=CCBr_acetic_acid_20_280
C=C_C=Cc1cccc(C)c1_C=C(CO)_m-xylene_20_280
CC=C_C=C(C(=O)O)_C=C(C(=O)NCC)_ethyl_ether_15_280
C=C(CN)_C=CCC_C=Cc1cccc(C)c1_glycerol_15_348
C=C_CC=CC_C=Cc1cccc(C)c1_n-heptane_15_348
C=C(C(=O)N(C)C)_CC=CCBr_aniline_25_298
CC=C_C=C(C(=O)O)_C=C(CO)_n-propyl_alcohol_20_280
CC=CCBr_C=C(C=O)_C=C(F)_chloroform_20_348
C=Cc1ccccc1_CC=CCBr_C=C(CO)_carbon_tetrachloride_20_280
C=CCC_C=Cc1cccc(C)c1_C=C(Br)_ethanol_25_348
C=C(C(=O)OCC)_C=C(Br)_C=C(F)_chloroform_25_298
C=C(CN)_C=C(C(=O)N(C)C)_C=CCl_n-octane_25_348
C=Cc1ccccc1_C=C(C(=O)NCC)_C=C(Br)_n-hexane_25_298
C=C(C(=O)N(C)C)_C=C(F)_C=CCl_benzene_25_298
CC=C_C=C(C(=O)O)_ethanol_15_298
C=C_C=C(C=O)_n-octane_25_280
C=C(C(=O)N(C)C)_C=C(CO)_n-octane_20_280
C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C=CCl_n-octane_20_280
C=C(C(=O)O)_C=C(CO)_C=C(F)_ethanol_15_280
C=C(C(=O)N(C)C)_C=C(C=O)_aniline_20_348
C=C(C=O)_C=C(F)_C=CCl_acetone_25_298
CC=C_C=C(CN)_CC=CC_methanol_25_298
C=C(C=O)_C=C(CO)_carbon_disulfide_25_280
CC=C_C=C_C=C(C=O)_methanol_20_348
C=CCC_CC=CCBr_C=C(CO)_dodecane_20_298
C=Cc1ccccc1_C=C(C=O)_C=C(Br)_n-hexane_20_298
CC=C_CC=CC_C=CCl_methanol_25_348
CC=CC_C=C(CO)_C=CCl_toluene_20_280
C=C(C(=O)N(C)C)_C=CCC_C=C(C=O)_acetone_20_280
C=C(CN)_C=C(C(=O)OCCO)_C=C(Br)_water_15_298
C=C(CN)_C=C(C=O)_C=C(Br)_ethanol_25_280
CC=C_C=C(C(=O)OCC)_C=CCl_carbon_tetrachloride_15_280
C=C(C(=O)NCC)_C=C(CO)_C=CCl_chloroform_15_298
C=CCC_C=C(C=O)_C=C(CO)_carbon_tetrachloride_25_280
C=C(C(=O)OCCO)_C=CCC_aniline_20_280
C=C(CN)_C=C(C(=O)O)_C=CCC_dodecane_15_298
CC=C_C=C(C(=O)OCC)_CC=CCBr_water_25_280
C=CCC_C=C(CO)_C=C(F)_aniline_15_348
C=C(C(=O)OCCO)_CC=CC_phenol_20_348
CC=CCBr_C=C(Br)_carbon_tetrachloride_15_348
C=C(C(=O)OCC)_C=C(C(=O)O)_C=C(C(=O)N(C)C)_chloroform_15_280
C=C(C(=O)O)_C=C(C=O)_C=C(F)_dodecane_15_280
C=C_CC=CC_C=C(C(=O)NCC)_water_25_348
CC=C_C=C(C(=O)OCCO)_CC=CCBr_n-butyl_alcohol_20_280
C=C_CC=CC_C=C(C(=O)NCC)_carbon_tetrachloride_20_348
C=C(C(=O)OCCO)_C=C(Br)_C=C(F)_carbon_disulfide_15_348
C=C(C(=O)N(C)C)_C=CCC_C=C(CO)_chloroform_20_280
C=CCC_C=C(F)_carbon_tetrachloride_15_298
CC=C_C=C(C(=O)OCC)_C=C(C(=O)OCCO)_chloroform_20_298
CC=CC_C=C(F)_C=CCl_toluene_20_348
C=C(F)_carbon_tetrachloride_15_280
C=Cc1ccccc1_C=CCC_phenol_25_298
C=C(C(=O)O)_C=CCC_C=C(C=O)_n-hexane_15_280
CC=C_C=C(F)_C=CCl_water_15_348
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_CC=CC_toluene_20_298
CC=C_C=C(C(=O)NCC)_C=C(C=O)_chloroform_25_280
C=C(C(=O)N(C)C)_CC=CCBr_C=C(Br)_chloroform_20_298
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_n-butyl_alcohol_20_298
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_CC=CC_chloroform_25_298
C=Cc1ccccc1_C=C(Br)_n-propyl_alcohol_15_280
C=CCC_C=CCl_dodecane_15_348
C=C(CN)_C=C(Br)_C=C(F)_acetic_acid_25_348
C=C_C=CCC_C=C(Br)_n-hexane_25_348
C=C(C(=O)OCC)_C=CCC_C=Cc1cccc(C)c1_n-heptane_25_280
C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_dodecane_25_348
CC=C_C=C_C=C(C(=O)NCC)_ethyl_ether_15_298
C=C_CC=CCBr_C=C(F)_n-propyl_alcohol_15_298
C=C(C(=O)OCC)_C=C(C(=O)O)_C=C(C(=O)OCCO)_benzene_25_298
CC=CCBr_C=C(CO)_C=C(F)_n-butyl_alcohol_25_348
CC=C_CC=CCBr_C=C(C(=O)NCC)_n-heptane_25_348
C=C(C(=O)O)_C=C(CO)_C=C(F)_n-butyl_alcohol_25_280
C=C(CN)_CC=CCBr_C=CCl_ethyl_ether_20_348
CC=C_CC=CCBr_C=Cc1cccc(C)c1_carbon_tetrachloride_25_348
C=Cc1ccccc1_CC=CCBr_C=Cc1cccc(C)c1_aniline_20_348
C=C(F)_carbon_tetrachloride_20_280
CC=C_CC=CC_C=CCl_ethanol_20_280
C=C(CN)_CC=CC_CC=CCBr_toluene_15_298
C=C_C=Cc1cccc(C)c1_C=C(F)_glycerol_20_348
C=Cc1ccccc1_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_ethanol_15_298
CC=C_C=C(C(=O)OCC)_C=Cc1cccc(C)c1_n-hexane_15_348
CC=C_C=C(C(=O)NCC)_dodecane_25_280
C=C(CN)_C=CCC_C=Cc1cccc(C)c1_m-xylene_25_348
C=C_CC=CCBr_C=C(CO)_aniline_15_298
C=Cc1ccccc1_C=C(C=O)_C=C(Br)_glycerol_15_348
C=C(CO)_C=C(F)_acetic_acid_25_348
C=C(C(=O)OCC)_C=C(C(=O)OCCO)_C=C(C(=O)NCC)_carbon_disulfide_25_348
C=C_C=CCC_CC=CCBr_benzene_15_298
C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_acetic_acid_20_298
CC=C_C=C(C=O)_C=CCl_methanol_15_280
CC=C_C=C(C(=O)OCCO)_C=CCC_n-heptane_15_280
C=Cc1ccccc1_C=C(CN)_C=C(C(=O)NCC)_m-xylene_15_298
C=C(C(=O)OCCO)_C=C(C(=O)NCC)_C=C(F)_methanol_20_298
CC=C_C=Cc1ccccc1_C=C(C(=O)NCC)_water_20_348
C=C(C(=O)O)_CC=CC_C=Cc1cccc(C)c1_acetone_25_298
C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C=CCC_n-hexane_20_280
CC=C_C=C(CN)_C=Cc1cccc(C)c1_chloroform_25_298
C=C(CO)_C=C(F)_chloroform_20_280
C=C(CN)_CC=CCBr_C=CCl_m-xylene_20_280
C=C(C(=O)OCC)_C=C(C=O)_C=C(Br)_methanol_20_298
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=C(Br)_dodecane_15_280
C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_C=C(CO)_dodecane_25_298
C=C(C(=O)O)_C=C(CO)_ethyl_ether_25_298
CC=CC_CC=CCBr_acetic_acid_20_298
C=C(C(=O)OCCO)_C=C(C(=O)N(C)C)_C=C(C=O)_n-heptane_20_348
C=C(CN)_C=C(C(=O)NCC)_C=C(C=O)_m-xylene_20_280
C=C(CN)_C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_methanol_15_348
CC=CCBr_C=C(Br)_C=CCl_acetone_15_348
CC=C_C=C(CN)_C=Cc1cccc(C)c1_n-propyl_alcohol_25_348
C=C(C(=O)N(C)C)_C=CCl_n-octane_20_280
C=C_CC=CC_n-heptane_15_280
C=Cc1cccc(C)c1_C=C(C=O)_C=CCl_acetone_20_348
C=CCC_CC=CCBr_C=CCl_n-butyl_alcohol_20_298
C=C(C(=O)OCCO)_C=CCC_C=Cc1cccc(C)c1_n-heptane_20_298
C=C(C(=O)N(C)C)_C=C_C=C(CO)_methanol_20_348
CC=C_C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_n-octane_25_298
C=C(C(=O)OCCO)_C=CCC_C=CCl_chloroform_20_348
C=C(C(=O)OCCO)_C=C(F)_C=CCl_water_20_348
C=C(C(=O)OCC)_C=C(CN)_C=C_ethyl_ether_20_298
CC=C_C=C(C(=O)OCC)_C=CCl_n-octane_15_348
C=C_C=Cc1cccc(C)c1_C=C(C(=O)NCC)_toluene_20_348
C=Cc1ccccc1_C=C(C(=O)N(C)C)_C=C(F)_carbon_disulfide_20_348
C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_C=C(Br)_n-propyl_alcohol_15_298
C=CCC_CC=CCBr_C=Cc1cccc(C)c1_ethyl_ether_15_348
C=C(C(=O)OCC)_C=C(C(=O)N(C)C)_CC=CC_acetic_acid_25_348
C=Cc1ccccc1_C=C(CO)_C=C(F)_n-hexane_20_298
C=C(C(=O)OCC)_CC=CC_C=Cc1cccc(C)c1_acetic_acid_25_280
C=CCC_CC=CCBr_C=CCl_chloroform_25_298
C=C(C(=O)O)_C=CCC_C=Cc1cccc(C)c1_carbon_disulfide_25_348
C=C(CN)_C=CCC_C=C(C=O)_aniline_20_298
C=C(C(=O)N(C)C)_C=Cc1cccc(C)c1_C=C(C=O)_n-propyl_alcohol_15_280
C=C_C=C(F)_C=CCl_ethanol_25_298
C=C(C(=O)OCC)_CC=CCBr_phenol_20_280
CC=C_C=C(C(=O)OCC)_C=C(C(=O)OCCO)_chloroform_15_298
CC=C_C=CCC_C=C(Br)_n-heptane_15_298
CC=CC_C=Cc1cccc(C)c1_aniline_20_298
C=C(C(=O)OCC)_C=C(C(=O)NCC)_C=CCl_m-xylene_20_298
C=C(Br)_C=C(F)_carbon_tetrachloride_25_298
C=C_C=CCl_chloroform_15_298
C=C(C(=O)OCC)_C=Cc1cccc(C)c1_aniline_15_348
C=Cc1cccc(C)c1_n-octane_15_280
CC=C_C=CCC_CC=CCBr_methanol_25_348
CC=C_CC=CCBr_C=C(Br)_carbon_tetrachloride_15_348
CC=C_C=Cc1ccccc1_C=C(C(=O)O)_n-hexane_20_280
CC=C_C=CCl_toluene_20_298
C=C_C=CCC_C=C(C=O)_chloroform_25_280
C=Cc1ccccc1_CC=CCBr_C=C(C(=O)NCC)_n-propyl_alcohol_15_280
C=C(CN)_C=C(C(=O)O)_C=C(F)_ethanol_25_280
CC=C_C=Cc1cccc(C)c1_chloroform_20_348
CC=C_C=C(CN)_C=C(Br)_ethanol_20_298
C=C(C(=O)OCCO)_C=Cc1cccc(C)c1_C=C(F)_water_25_348
C=Cc1ccccc1_C=C(C=O)_C=C(Br)_n-heptane_20_348
