acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C1CCCC1C(=O)O,5,348,3.44774024691358,0.043432304725471264,0.00027892417175102703,8.69695061728395,7.356886180250873,0.15528395061728392,0.002234602005059994
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(CO),5,298,3.442516419753086,0.042857977556905895,0.00025901849991018597,7.544000000000001,6.943458765603036,0.1538395061728395,0.0024162862542148407
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(CO),5,348,3.44466975308642,0.04287736690296673,0.00026564653497316665,7.634185185185186,7.074158441614414,0.15450617283950616,0.002509849519812259
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(Br),5,298,3.4399234567901242,0.0435064136370349,0.0002494361139218168,7.021037037037038,6.891227610976333,0.15412345679012346,0.0018684033987548276
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(Br),5,348,3.4459676543209876,0.04733375918618044,0.00028348571192493956,8.557925925925925,8.180845266747419,0.15437037037037035,0.0029289716918174166
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(F),5,298,3.447317160493826,0.04414106562661638,0.0002996670226486638,7.843987654320989,7.137113301874799,0.15451851851851853,0.0026948103353453723
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(F),5,348,3.4433371604938268,0.04310319598687414,0.0002641866874937328,7.544296296296294,7.305565580803337,0.15450617283950616,0.0024501118986294335
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=CCl,5,298,3.4469639506172842,0.04500365572747471,0.00027328996386243287,8.244123456790124,7.28246379313613,1.136358024691358,0.05547534401541841
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=CCl,5,348,3.4500708641975306,0.04533733711071042,0.0003042602072696202,8.424740740740742,7.940768886766039,1.0703086419753087,0.03225348750415158
acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=CCl,5,298,3.4530916049382716,0.045122540409198234,0.00030847090844084786,9.339382716049382,8.109155209487183,1.1862345679012345,0.03035561721359375
acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=CCl,5,348,3.4476449382716052,0.0448746569332038,0.0002861806727418471,8.501827160493828,7.905839287155036,1.1848024691358028,0.029846694609094546
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(CN),5,298,3.4479379012345683,0.04309699031959807,0.0002495356941661563,8.978160493827161,7.077070464320514,0.1554074074074074,0.0022650199779882473
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(CN),5,348,3.4544987654320987,0.047879619066285704,0.0003567920337697003,10.57674074074074,8.366650132457881,0.15471604938271605,0.0020198677862930943
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;O=C1CCCCC1,5,298,3.4553593827160496,0.047216640254288664,0.0003210564020238038,10.74316049382716,8.525990348263724,0.15450617283950616,0.003147107065815647
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;O=C1CCCCC1,5,348,3.448388148148148,0.04071683399583909,0.000232600831680424,9.408666666666667,7.06047822672965,0.15369135802469133,0.002627687220937376
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C1CCOC1=O,5,298,3.443554197530864,0.04327553655198529,0.00025071133082677773,8.74517283950617,6.7073631049748865,0.15575308641975308,0.002737624744088426
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C1CCOC1=O,5,348,3.4497971604938273,0.043170477144403634,0.0002589530527863887,9.707345679012347,6.943095504826935,0.15544444444444444,0.002993820796734998
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;O=C1CN(CCO)CC1,5,348,3.455273950617283,0.045717816033917696,0.0003035828272408459,10.82146913580247,7.698516363538151,0.15448148148148147,0.0022777024980032315
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=Cc1cccc(C)c1,5,348,3.460120740740741,0.047967034893646884,0.00034402182763423075,11.957543209876544,8.686247002524949,0.15538271604938272,0.00225841581773415
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C1CCCC1C(=O)O,5,298,3.449878271604938,0.045015449221546024,0.00026255676915879595,9.990382716049382,7.563930170153643,0.1554320987654321,0.0026384538663884603
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C1CCCC1C(=O)O,5,348,3.4489711111111108,0.04401853585440378,0.00025842984978707953,10.170469135802467,7.19442786284905,0.15539506172839507,0.00288323811594302
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(CO),5,298,3.451021975308642,0.04462071537461718,0.00028943920663782404,10.238333333333333,7.889826000678828,0.1548148148148148,0.0026764224837243973
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(CO),5,348,3.4454714814814813,0.042983015339570524,0.00024357738464570022,8.860246913580248,7.386549978238081,0.15537037037037035,0.002202380555158299
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(Br),5,298,3.445069506172839,0.041090401958236794,0.0002193494684704509,9.023703703703703,6.719719518405189,0.15446913580246915,0.00228298277791878
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(Br),5,348,3.4554706172839507,0.04877351169260663,0.0003479547695060128,11.217395061728396,8.181340142989061,0.15495061728395063,0.0023980508266316382
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(F),5,298,3.443856049382716,0.04291618005273244,0.00022913853571434622,8.136296296296296,6.5910389848538165,0.1555432098765432,0.002266499899726011
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=C(F),5,348,3.448967160493827,0.04474619937607967,0.00029682455381695817,9.800827160493826,7.812933362266245,0.1546049382716049,0.002472960001502071
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=CCl,5,298,3.448870740740741,0.04293535450090017,0.00025428402825300624,9.112481481481481,7.017228073100088,1.1497407407407407,0.04025927629561124
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;C=CCl,5,348,3.4466933333333336,0.04495680618351599,0.00025596613268876795,9.120493827160493,7.443703704645591,1.1224074074074075,0.029863383490913685
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CN);C=CCl,5,298,3.443402962962963,0.046060650929620604,0.0002728416249126203,7.895320987654321,7.402949378585888,0.758888888888889,0.04689573409749772
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CN);C=CCl,5,348,3.4508885185185187,0.04371931129971357,0.00028822011525365347,8.878777777777778,7.317994223610055,0.8324197530864198,0.08839010952401535
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CCCCC1;C=CCl,5,298,3.451763333333334,0.04614865590648668,0.00031467857274221134,10.152814814814816,8.49706547327161,0.9574567901234569,0.02708835537835583
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;O=C1CN(CCO)CC1,5,298,3.446088765432099,0.04271577366106691,0.0002496222582975293,8.730901234567902,6.413027101730457,0.153358024691358,0.0025009067095277102
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;O=C1CN(CCO)CC1,5,348,3.451767654320987,0.045844204293861365,0.00028636491198579466,10.251123456790122,8.01325299673589,0.15358024691358024,0.002547640872082988
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=Cc1cccc(C)c1,5,298,3.4510967901234575,0.043428815939353264,0.0002769793778482975,10.467481481481482,8.275661335866358,0.15346913580246913,0.0023627062311349922
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=Cc1cccc(C)c1,5,348,3.4528139506172835,0.04745044020607867,0.00031778455922971797,10.498,8.165432729152876,0.15341975308641975,0.0023927059815912056
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C1CCCC1C(=O)O,5,298,3.4455803703703705,0.0427232184956641,0.00023473704517604164,8.648370370370369,6.818845848259951,0.15320987654320986,0.00224277192569471
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C1CCCC1C(=O)O,5,348,3.450947654320988,0.04488260649853938,0.00027491509290521345,9.484148148148149,7.804549164241614,0.1528641975308642,0.0023080807398620845
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=C(CO),5,298,3.4447759259259256,0.04560242098234811,0.000262612229420502,8.077641975308643,7.366634853808704,0.15350617283950616,0.0021780241175309027
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=C(CO),5,348,3.44749,0.044118453237272336,0.00024518318225599404,8.423333333333334,7.066348008189203,0.1537777777777778,0.0028371434077341592
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=C(Br),5,298,3.4481769135802467,0.04558526642639454,0.00027187050775992727,8.700814814814816,7.6750324503453795,0.1531851851851852,0.0021551609668112844
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=C(Br),5,348,3.451384567901234,0.04528104416437148,0.00029312803016789,9.361691358024691,8.115585684564335,0.15374074074074073,0.002720647062549181
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=C(F),5,298,3.4495087654320997,0.048982667238869966,0.00033202307604521594,9.099481481481481,8.34187629974662,0.15388888888888885,0.0018856180831641283
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=C(F),5,348,3.44951074074074,0.04519447532001344,0.0002539210065227188,8.506012345679013,7.518705394036711,0.1534074074074074,0.0023242031836647773
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=CCl,5,298,3.4464264197530876,0.04609062156039783,0.00028574816622375004,8.578444444444443,7.565147354402765,0.9585185185185185,0.02230490789767423
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCOC1=O;C=CCl,5,348,3.4484667901234567,0.04569472859964768,0.0002820087620601293,8.641506172839506,7.721571266126029,0.8617901234567901,0.042063067301956907
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=Cc1cccc(C)c1,5,298,3.4510151851851854,0.045335615958630365,0.000310756355940176,10.695123456790123,7.551180503544072,0.1421851851851852,0.0019379963632520137
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=Cc1cccc(C)c1,5,348,3.448948641975309,0.04345212727614654,0.00026957152975427693,9.578950617283951,7.3775313578346084,0.14302469135802467,0.0020785518976344734
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C1CCCC1C(=O)O,5,298,3.447574691358025,0.04471731222422766,0.00027042013087766483,9.791185185185185,7.483639682108725,0.14354320987654323,0.0022113589069192472
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C1CCCC1C(=O)O,5,348,3.4505933333333334,0.04356108046024798,0.00025955930108429343,10.32774074074074,7.665699600485491,0.14381481481481484,0.0022117035002716464
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=C(CO),5,298,3.448613827160494,0.045424838899621296,0.00027338761761514576,9.362111111111112,7.208064401748439,0.14328395061728394,0.0021212305297926247
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=C(CO),5,348,3.4483169135802463,0.044439549359372846,0.00027108629776923323,9.383851851851851,7.438394088782029,0.14208641975308642,0.0023422977579228223
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=C(Br),5,298,3.455050987654321,0.0470616100159795,0.00033247731074831,10.427567901234568,8.104186238671248,0.14244444444444443,0.002533723166886967
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=C(Br),5,348,3.44846925925926,0.04392490206788769,0.0002456657211477456,9.393962962962963,7.443341715084506,0.14314814814814814,0.00234710807670442
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=C(F),5,298,3.452608765432099,0.04390692508113932,0.00027443032408672646,9.925185185185184,7.814941921557152,0.14324691358024688,0.0024012901069460136
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=C(F),5,348,3.4492602469135805,0.044781994865532346,0.0003180181876703746,10.151962962962964,7.624319185869055,0.1426172839506173,0.002099781888935235
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=CCl,5,298,3.44922,0.04484710588402379,0.00027508630585479447,9.736419753086421,7.507246729223502,0.8208024691358025,0.03311611436959966
acetic_acid,CC(O)=O,8.884501480750248e-05,O=C1CN(CCO)CC1;C=CCl,5,348,3.447043827160494,0.044555510101608874,0.00026653770637771697,9.209740740740742,7.675544140083156,0.852716049382716,0.02772405229670887
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1cccc(C)c1;C=CCl,5,298,3.459577901234568,0.04923383160599558,0.00036337876176565693,11.81262962962963,8.171678923619492,0.885567901234568,0.03906561061384067
acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1cccc(C)c1;C=CCl,5,348,3.4453438271604933,0.04364787844512318,0.00025339879405844264,9.558518518518518,7.714518542878907,0.9116296296296296,0.05493552774393634
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=C(CO),5,298,3.4429624691358023,0.04320510496617194,0.00027827482667303624,8.649049382716049,7.063688371167626,0.15403703703703703,0.0026126210501553203
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=C(CO),5,348,3.4469266666666663,0.04329052731898235,0.0002710929662548972,9.172086419753086,7.520224378051185,0.15419753086419752,0.0024866048700812136
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=C(Br),5,298,3.449035925925926,0.044544152593976906,0.0002607594679018781,9.409888888888888,7.785063157763742,0.1539506172839506,0.002484029157141364
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=C(Br),5,348,3.450071851851851,0.04546499739281495,0.0003002429296310253,9.596234567901234,7.995098715056394,0.15433333333333332,0.002383067843280804
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=C(F),5,298,3.451333703703704,0.04419546992160194,0.0002677117560567106,9.241876543209877,7.402111906484287,0.15402469135802468,0.002591416546901512
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=C(F),5,348,3.453887777777777,0.04448955832552173,0.00029755303450422266,10.14341975308642,7.876234457608202,0.15407407407407406,0.002292110881002343
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=CCl,5,298,3.4534666666666665,0.048518597096345754,0.000305019547264226,9.88956790123457,8.562365598387583,0.7704814814814814,0.037273136359870625
acetic_acid,CC(O)=O,8.884501480750248e-05,C1CCCC1C(=O)O;C=CCl,5,348,3.450829135802469,0.044357503386243134,0.00027619773609787086,9.455765432098765,7.4363176840466085,0.7609012345679012,0.04505157673574896
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CO);C=C(Br),5,298,3.449219259259259,0.04462802728336072,0.0002827278986892275,8.49437037037037,7.5351515839888705,0.1554938271604938,0.002445067884084374
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CO);C=C(Br),5,348,3.4471313580246914,0.04496965354693182,0.0002844410538280948,8.387432098765434,8.023576393767557,0.15564197530864196,0.0028254078345416114
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CO);C=C(F),5,298,3.455622222222222,0.047974815512483095,0.0003325611348331678,9.677950617283951,8.445381364546131,0.15528395061728392,0.0030071296674848485
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CO);C=C(F),5,348,3.4429438271604935,0.04397129882003424,0.0002504113046347271,7.629839506172838,7.267379524084403,0.1548641975308642,0.002752117417911021
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CO);C=CCl,5,298,3.4467650617283954,0.045430768850301465,0.0002675241913112359,8.143740740740743,7.033513787008872,1.1423703703703705,0.0215958640555841
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CO);C=CCl,5,348,3.4476014814814815,0.04399246147854214,0.00027639730938163815,8.373666666666665,7.258924079374536,1.1342469135802469,0.01926714779880958
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(Br);C=C(F),5,298,3.439361234567901,0.04207970172471844,0.00023330938448929556,7.061666666666668,5.879716664039409,0.1545679012345679,0.0022107385035291124
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(Br);C=C(F),5,348,3.4477639506172837,0.04295258234462318,0.0002810868681759455,8.335172839506173,7.5952955871740935,0.15461728395061727,0.0022142518243402844
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(Br);C=CCl,5,298,3.4410224691358025,0.042355977015825025,0.00022545378115392965,7.428358024691358,6.607132956801713,0.9303827160493827,0.03704537354738173
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(Br);C=CCl,5,348,3.445505679012345,0.044414679308976086,0.00027922632208005337,7.94267901234568,7.5466505804486985,0.8988395061728395,0.03157059766290737
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(F);C=CCl,5,298,3.445483456790123,0.04443961190839904,0.0002824508633586575,7.972382716049383,7.320809626965392,0.8953086419753086,0.047051755579298436
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(F);C=CCl,5,348,3.451194814814815,0.045885390883925604,0.0003134085345241072,8.449407407407408,8.007317904217642,0.9837407407407407,0.025669205154785435
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;CC=C;C=Cc1ccccc1,5,298,3.4427841975308637,0.04126470254597622,0.00024284435457087766,7.234395061728395,6.434696671276249,0.15408641975308643,0.0026814291880402187
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;CC=C;C=Cc1ccccc1,5,348,3.4433834567901234,0.045144102746006165,0.00028171075328475864,7.989283950617285,7.226193872456994,0.15475308641975308,0.0026691232397689784
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;CC=C,5,280,3.444529259259259,0.04323363124994524,0.00023111287320987713,8.209172839506172,6.857572753452342,0.15385185185185182,0.002906404639527921
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;CC=C,5,298,3.4412688888888887,0.0428842519370168,0.0002508556352318573,7.521283950617283,7.034636804324354,0.15530864197530864,0.002618273747152541
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;CC=C,5,348,3.445619135802469,0.04580630662270922,0.00028408667516029916,7.984197530864198,8.007816660281707,0.15491358024691357,0.0024705551476110793
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=Cc1ccccc1,5,280,3.440723827160494,0.04260795142762694,0.00021435489968173,7.322691358024691,6.4188041531575,0.15340740740740738,0.0022758950364055153
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=Cc1ccccc1,5,298,3.447938765432099,0.044750485820735986,0.00025477662938761783,8.361271604938272,7.258157146328445,0.15398765432098765,0.0026965630944743983
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=Cc1ccccc1,5,348,3.4486171604938263,0.04385363268127981,0.0002609935248125442,8.930234567901234,7.54673197732439,0.15430864197530864,0.0022257858942690265
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(CN),5,280,3.4427718518518513,0.04047585965843298,0.00022228287738607533,7.449518518518519,6.175282843746864,0.15408641975308643,0.002749624130830321
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(CN),5,298,3.44705962962963,0.04474963682711986,0.0002549387752827622,8.037197530864198,7.243137762899418,0.15396296296296297,0.002516338926142673
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(CN),5,348,3.4468934567901237,0.043806366135260864,0.00025879759239161635,7.785580246913581,7.171262999569359,0.15424691358024692,0.002157564151214445
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;O=C1CCCCC1,5,280,3.4458069135802463,0.04321774631614718,0.00026195394903733894,8.143049382716049,6.954339904242112,0.15393827160493828,0.002578858389461786
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;O=C1CCCCC1,5,298,3.4444932098765437,0.044030917752095014,0.00026088760282413594,8.139851851851851,7.159817288707985,0.15364197530864196,0.0030115360174793756
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;O=C1CCCCC1,5,348,3.4454822222222226,0.04392262593625071,0.0002724118275627944,8.179148148148148,7.304321707570236,0.15370370370370368,0.002593650577779498
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C1CCOC1=O,5,298,3.446782962962963,0.04436953493926912,0.000262529717054499,8.19311111111111,7.5050695179415765,0.155358024691358,0.0031751684779847333
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C1CCOC1=O,5,348,3.447463086419752,0.045458130963788305,0.0002971293186349154,8.297506172839505,8.058637790599931,0.15480246913580248,0.002436450327764696
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;O=C1CN(CCO)CC1,5,298,3.444116913580247,0.04169663889826476,0.00022960857315311401,7.885111111111111,6.800571359438471,0.1535185185185185,0.002499931411953514
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;O=C1CN(CCO)CC1,5,348,3.4433103703703702,0.04344448756589062,0.00027799579687588143,8.487172839506172,7.343212380756254,0.15412345679012346,0.002530713635991275
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=Cc1cccc(C)c1,5,298,3.4500374074074074,0.04473027120881635,0.00032196532295309185,9.905888888888889,7.873992310993213,0.15428395061728392,0.0021786538368385264
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=Cc1cccc(C)c1,5,348,3.450843703703704,0.045047680184292324,0.0002833145809146188,9.525950617283952,8.094979231782713,0.15448148148148147,0.002341842216227741
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C1CCCC1C(=O)O,5,298,3.447192716049383,0.04546825752110796,0.00028089216493664885,8.585543209876542,7.213582673600799,0.15456790123456787,0.0025431499453564253
acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C1CCCC1C(=O)O,5,348,3.44774024691358,0.043432304725471264,0.00027892417175102703,8.69695061728395,7.356886180250873,0.15528395061728392,0.002234602005059994
